start_row,end_row,match_length,a_count,b_count
31568,31572,5,3,2
31573,31577,5,4,1
31578,31582,5,4,1
31583,31586,4,3,1
31589,31591,3,1,2
31594,31598,5,4,1
31603,31608,6,4,2
31612,31614,3,2,1
31615,31619,5,4,1
31620,31621,2,1,1
31622,31624,3,1,2
31627,31628,2,1,1
31629,31632,4,3,1
31639,31641,3,1,2
31642,31645,4,3,1
31646,31647,2,1,1
31651,31653,3,2,1
31658,31660,3,2,1
31664,31665,2,1,1
31666,31669,4,2,2
31670,31671,2,1,1
31676,31682,7,6,1
31683,31685,3,2,1
31689,31690,2,1,1
31694,31696,3,2,1
31697,31699,3,2,1
31700,31701,2,1,1
31706,31708,3,2,1
31721,31724,4,3,1
31725,31727,3,2,1
31738,31740,3,1,2
31741,31742,2,1,1
31746,31748,3,1,2
31749,31753,5,3,2
31755,31756,2,1,1
31761,31762,2,1,1
31763,31765,3,2,1
31771,31775,5,3,2
31776,31777,2,1,1
31778,31781,4,3,1
31788,31791,4,3,1
31793,31794,2,1,1
31795,31807,13,11,2
31808,31811,4,3,1
31812,31816,5,4,1
31817,31820,4,3,1
31838,31844,7,6,1
31845,31851,7,5,2
31852,31854,3,2,1
31855,31857,3,2,1
31859,31860,2,1,1
31863,31865,3,2,1
31866,31867,2,1,1
31868,31875,8,7,1
31876,31879,4,2,2
31886,31887,2,1,1
31888,31890,3,2,1
31897,31901,5,4,1
31902,31906,5,2,3
31907,31909,3,2,1
31914,31919,6,5,1
31924,31928,5,4,1
31929,31934,6,4,2
31935,31939,5,4,1
31940,31946,7,5,2
31947,31950,4,3,1
31951,31954,4,3,1
31955,31957,3,2,1
31958,31961,4,1,3
31962,31965,4,3,1
31966,31968,3,2,1
31970,31975,6,4,2
31976,31989,14,13,1
31990,31992,3,1,2
31993,31994,2,1,1
32000,32002,3,2,1
32003,32005,3,1,2
32008,32009,2,1,1
32010,32011,2,1,1
32012,32013,2,1,1
32014,32026,13,11,2
32027,32030,4,3,1
32031,32033,3,2,1
32038,32043,6,1,5
32044,32046,3,1,2
32055,32059,5,3,2
32069,32070,2,1,1
32071,32080,10,9,1
32081,32083,3,2,1
32084,32091,8,7,1
32092,32095,4,1,3
32096,32097,2,1,1
32098,32100,3,2,1
32104,32107,4,3,1
32108,32110,3,2,1
32111,32114,4,2,2
32115,32120,6,5,1
32126,32127,2,1,1
32128,32133,6,4,2
32134,32136,3,2,1
32137,32139,3,1,2
32140,32141,2,1,1
32149,32151,3,2,1
32152,32156,5,2,3
32157,32158,2,1,1
32159,32161,3,2,1
32163,32165,3,2,1
32166,32170,5,4,1
32179,32181,3,2,1
32182,32187,6,5,1
32188,32189,2,1,1
32190,32194,5,4,1
32195,32200,6,5,1
32201,32203,3,2,1
32204,32206,3,1,2
32211,32215,5,1,4
32216,32221,6,4,2
32222,32229,8,7,1
32230,32235,6,5,1
32236,32239,4,3,1
32240,32248,9,3,6
32249,32254,6,5,1
32255,32258,4,3,1
32259,32264,6,5,1
32268,32271,4,3,1
32272,32273,2,1,1
32278,32287,10,5,5
32288,32289,2,1,1
32290,32292,3,1,2
32293,32295,3,1,2
32296,32299,4,2,2
32300,32309,10,9,1
32310,32311,2,1,1
32313,32315,3,2,1
32316,32317,2,1,1
32318,32321,4,3,1
32322,32328,7,4,3
32329,32341,13,12,1
32342,32343,2,1,1
32344,32347,4,3,1
32350,32351,2,1,1
32352,32353,2,1,1
32356,32358,3,2,1
32359,32360,2,1,1
32361,32363,3,2,1
32364,32366,3,2,1
32371,32373,3,1,2
32380,32381,2,1,1
32382,32384,3,2,1
32385,32386,2,1,1
32398,32400,3,1,2
32401,32402,2,1,1
32403,32404,2,1,1
32411,32412,2,1,1
32413,32414,2,1,1
32419,32430,12,11,1
32431,32434,4,2,2
32435,32442,8,7,1
32448,32454,7,6,1
32455,32464,10,9,1
32465,32471,7,6,1
32472,32476,5,4,1
32477,32480,4,3,1
32481,32485,5,4,1
32486,32487,2,1,1
32488,32492,5,4,1
32493,32498,6,4,2
32499,32502,4,3,1
32503,32504,2,1,1
32505,32506,2,1,1
32507,32508,2,1,1
32509,32519,11,10,1
32520,32521,2,1,1
32524,32528,5,1,4
32529,32531,3,1,2
32532,32535,4,3,1
32537,32538,2,1,1
32544,32546,3,2,1
32547,32549,3,2,1
32550,32554,5,4,1
32555,32556,2,1,1
32557,32558,2,1,1
32560,32561,2,1,1
32562,32565,4,3,1
32570,32574,5,3,2
32577,32578,2,1,1
32579,32581,3,2,1
32582,32585,4,2,2
32586,32589,4,3,1
32590,32594,5,4,1
32595,32596,2,1,1
32601,32604,4,1,3
32605,32608,4,2,2
32612,32614,3,1,2
32615,32618,4,3,1
32622,32623,2,1,1
32624,32628,5,3,2
32629,32630,2,1,1
32631,32633,3,1,2
32634,32636,3,1,2
32637,32638,2,1,1
32642,32645,4,2,2
32646,32656,11,8,3
32657,32658,2,1,1
32664,32669,6,2,4
32674,32675,2,1,1
32676,32682,7,4,3
32683,32686,4,2,2
32687,32689,3,2,1
32690,32695,6,4,2
32696,32702,7,5,2
32703,32705,3,2,1
32706,32707,2,1,1
32709,32710,2,1,1
32714,32719,6,4,2
32720,32721,2,1,1
32722,32723,2,1,1
32724,32727,4,1,3
32728,32730,3,2,1
32731,32732,2,1,1
32741,32742,2,1,1
32743,32744,2,1,1
32745,32746,2,1,1
32747,32751,5,3,2
32752,32761,10,9,1
32762,32763,2,1,1
32764,32769,6,4,2
32770,32773,4,3,1
32774,32775,2,1,1
32777,32782,6,5,1
32783,32786,4,3,1
32787,32788,2,1,1
32793,32797,5,4,1
32798,32802,5,4,1
32803,32807,5,3,2
32808,32809,2,1,1
32812,32818,7,5,2
32823,32824,2,1,1
32825,32827,3,1,2
32828,32834,7,6,1
32835,32837,3,2,1
32841,32844,4,2,2
32845,32847,3,1,2
32856,32858,3,2,1
32859,32860,2,1,1
32866,32867,2,1,1
32868,32870,3,2,1
32881,32882,2,1,1
32883,32885,3,2,1
32886,32887,2,1,1
32889,32891,3,2,1
32895,32898,4,3,1
32899,32902,4,2,2
32903,32907,5,3,2
32908,32910,3,2,1
32911,32918,8,3,5
32919,32925,7,5,2
32926,32928,3,1,2
32929,32943,15,14,1
32944,32946,3,2,1
32951,32953,3,1,2
32954,32959,6,5,1
32964,32966,3,2,1
32970,32974,5,3,2
32975,32977,3,1,2
32978,32981,4,3,1
32982,32989,8,4,4
32990,32991,2,1,1
32992,32993,2,1,1
32998,32999,2,1,1
33005,33009,5,4,1
33010,33015,6,3,3
33016,33023,8,7,1
33024,33027,4,3,1
33028,33032,5,4,1
33033,33035,3,2,1
33038,33044,7,1,6
33045,33046,2,1,1
33047,33049,3,2,1
33053,33056,4,3,1
33057,33059,3,2,1
33061,33062,2,1,1
33063,33065,3,1,2
33066,33071,6,2,4
33072,33074,3,1,2
33075,33077,3,1,2
33078,33085,8,5,3
33086,33102,17,16,1
33103,33109,7,6,1
33110,33115,6,4,2
33116,33117,2,1,1
33121,33122,2,1,1
33123,33125,3,2,1
33126,33128,3,1,2
33129,33132,4,3,1
33133,33136,4,3,1
33141,33144,4,3,1
33145,33146,2,1,1
33150,33153,4,3,1
33154,33158,5,2,3
33159,33166,8,2,6
33167,33170,4,1,3
33171,33172,2,1,1
33175,33176,2,1,1
33177,33178,2,1,1
33191,33192,2,1,1
33193,33196,4,3,1
33197,33199,3,2,1
33206,33213,8,7,1
33221,33224,4,3,1
33225,33227,3,2,1
33228,33233,6,4,2
33234,33235,2,1,1
33240,33241,2,1,1
33242,33248,7,5,2
33249,33251,3,2,1
33252,33253,2,1,1
33254,33256,3,2,1
33260,33265,6,4,2
33267,33268,2,1,1
33269,33270,2,1,1
33271,33273,3,2,1
33275,33280,6,4,2
33292,33294,3,2,1
33298,33304,7,6,1
33305,33309,5,4,1
33314,33327,14,13,1
33328,33331,4,3,1
33335,33341,7,6,1
33342,33343,2,1,1
33344,33345,2,1,1
33346,33348,3,1,2
33364,33365,2,1,1
33371,33372,2,1,1
33373,33377,5,4,1
33378,33380,3,2,1
33389,33391,3,2,1
33392,33396,5,4,1
33399,33402,4,1,3
33403,33405,3,2,1
33410,33411,2,1,1
33412,33415,4,3,1
33416,33420,5,3,2
33436,33437,2,1,1
33438,33440,3,1,2
33442,33445,4,3,1
33446,33447,2,1,1
33448,33451,4,2,2
33452,33458,7,6,1
33462,33463,2,1,1
33464,33467,4,2,2
33468,33471,4,3,1
33472,33474,3,2,1
33475,33480,6,5,1
33481,33482,2,1,1
33485,33488,4,1,3
33489,33496,8,6,2
33504,33507,4,3,1
33508,33509,2,1,1
33515,33518,4,3,1
33523,33524,2,1,1
33525,33528,4,3,1
33529,33530,2,1,1
33531,33535,5,3,2
33536,33539,4,3,1
33543,33544,2,1,1
33545,33548,4,3,1
33549,33554,6,5,1
33560,33565,6,2,4
33566,33567,2,1,1
33568,33569,2,1,1
33570,33577,8,7,1
33578,33580,3,2,1
33581,33585,5,3,2
33586,33588,3,2,1
33589,33592,4,3,1
33593,33595,3,2,1
33596,33597,2,1,1
33599,33605,7,5,2
33606,33607,2,1,1
33609,33613,5,4,1
33617,33618,2,1,1
33619,33623,5,2,3
33624,33625,2,1,1
33627,33628,2,1,1
33629,33630,2,1,1
33631,33632,2,1,1
33633,33639,7,5,2
33640,33641,2,1,1
33642,33643,2,1,1
33644,33647,4,3,1
33648,33649,2,1,1
33650,33664,15,13,2
33665,33667,3,2,1
33681,33683,3,2,1
33684,33687,4,2,2
33688,33691,4,2,2
33700,33703,4,2,2
33709,33712,4,3,1
33720,33721,2,1,1
33732,33733,2,1,1
33750,33753,4,2,2
33775,33777,3,1,2
33779,33782,4,1,3
33792,33794,3,2,1
33823,33826,4,1,3
33845,33848,4,3,1
33852,33854,3,2,1
33867,33869,3,2,1
33875,33877,3,1,2
33881,33884,4,1,3
33891,33892,2,1,1
33907,33908,2,1,1
33914,33915,2,1,1
33916,33921,6,1,5
33932,33934,3,1,2
33948,33949,2,1,1
33950,33952,3,2,1
33965,33966,2,1,1
33976,33977,2,1,1
33981,33983,3,1,2
33991,33996,6,2,4
34003,34006,4,1,3
34007,34009,3,1,2
34013,34014,2,1,1
34035,34037,3,1,2
34053,34057,5,2,3
34058,34063,6,1,5
34064,34066,3,2,1
34068,34070,3,2,1
34093,34095,3,1,2
34098,34101,4,3,1
34104,34108,5,4,1
34133,34135,3,1,2
34143,34144,2,1,1
34163,34165,3,2,1
34173,34174,2,1,1
34184,34185,2,1,1
34186,34187,2,1,1
34200,34201,2,1,1
34206,34207,2,1,1
34235,34239,5,2,3
34247,34249,3,1,2
34259,34261,3,2,1
34265,34266,2,1,1
34286,34289,4,1,3
34290,34292,3,2,1
34308,34309,2,1,1
34310,34311,2,1,1
34312,34313,2,1,1
34317,34319,3,2,1
34323,34324,2,1,1
34333,34335,3,1,2
34347,34349,3,1,2
34354,34357,4,1,3
34375,34378,4,3,1
34387,34388,2,1,1
34389,34390,2,1,1
34399,34400,2,1,1
34435,34438,4,1,3
34451,34452,2,1,1
34455,34459,5,2,3
34462,34464,3,1,2
34465,34466,2,1,1
34472,34473,2,1,1
34482,34484,3,2,1
34488,34491,4,1,3
34492,34493,2,1,1
34507,34509,3,1,2
34515,34517,3,2,1
34522,34523,2,1,1
34529,34530,2,1,1
34556,34557,2,1,1
34607,34608,2,1,1
34612,34613,2,1,1
34630,34632,3,1,2
34645,34647,3,2,1
34659,34660,2,1,1
34668,34669,2,1,1
34702,34704,3,1,2
34707,34709,3,1,2
34710,34712,3,1,2
34728,34729,2,1,1
34740,34742,3,1,2
34752,34754,3,1,2
34780,34782,3,1,2
34801,34803,3,2,1
34809,34811,3,1,2
34827,34830,4,2,2
34835,34836,2,1,1
34871,34872,2,1,1
34891,34892,2,1,1
34953,34954,2,1,1
34955,34956,2,1,1
34958,34959,2,1,1
35017,35018,2,1,1
35041,35043,3,1,2
35053,35055,3,2,1
35080,35081,2,1,1
35158,35159,2,1,1
35167,35169,3,1,2
35170,35172,3,1,2
35179,35181,3,1,2
35186,35187,2,1,1
35211,35213,3,1,2
35227,35230,4,1,3
35283,35284,2,1,1
35285,35287,3,1,2
35288,35289,2,1,1
35292,35294,3,2,1
35299,35301,3,1,2
35306,35308,3,1,2
35323,35325,3,1,2
35330,35332,3,1,2
35336,35338,3,2,1
35370,35371,2,1,1
35372,35373,2,1,1
35411,35412,2,1,1
35415,35416,2,1,1
35417,35418,2,1,1
35432,35433,2,1,1
35454,35456,3,1,2
35515,35521,7,1,6
35522,35524,3,1,2
35541,35542,2,1,1
35564,35565,2,1,1
35582,35584,3,2,1
35589,35591,3,2,1
35597,35598,2,1,1
35624,35625,2,1,1
35642,35643,2,1,1
35697,35698,2,1,1
35702,35704,3,1,2
35705,35706,2,1,1
35721,35723,3,2,1
35736,35737,2,1,1
35752,35755,4,1,3
35773,35775,3,1,2
35779,35780,2,1,1
35782,35785,4,1,3
35795,35796,2,1,1
35798,35801,4,2,2
35818,35822,5,2,3
35823,35825,3,2,1
35839,35840,2,1,1
35860,35861,2,1,1
35869,35871,3,1,2
35904,35905,2,1,1
35910,35911,2,1,1
35931,35936,6,1,5
35939,35940,2,1,1
35947,35948,2,1,1
35957,35958,2,1,1
35971,35973,3,2,1
35975,35977,3,2,1
35981,35983,3,2,1
36026,36027,2,1,1
36038,36041,4,1,3
36060,36061,2,1,1
36075,36076,2,1,1
36103,36104,2,1,1
36128,36129,2,1,1
36156,36158,3,1,2
36231,36233,3,2,1
36241,36243,3,2,1
36249,36250,2,1,1
36261,36262,2,1,1
36268,36269,2,1,1
36272,36274,3,1,2
36287,36288,2,1,1
36289,36290,2,1,1
36296,36297,2,1,1
36298,36300,3,1,2
36326,36327,2,1,1
36343,36345,3,2,1
36373,36374,2,1,1
36393,36394,2,1,1
36440,36441,2,1,1
36451,36452,2,1,1
36453,36454,2,1,1
36466,36467,2,1,1
36468,36469,2,1,1
36542,36544,3,2,1
36568,36569,2,1,1
36631,36633,3,1,2
36659,36661,3,2,1
36689,36691,3,1,2
36700,36701,2,1,1
36703,36705,3,2,1
36724,36725,2,1,1
36726,36727,2,1,1
36732,36733,2,1,1
36736,36739,4,2,2
36772,36773,2,1,1
36810,36812,3,2,1
36814,36815,2,1,1
36816,36817,2,1,1
36821,36822,2,1,1
36832,36834,3,2,1
36844,36845,2,1,1
36851,36852,2,1,1
36856,36857,2,1,1
36862,36863,2,1,1
36896,36898,3,1,2
36902,36904,3,1,2
36907,36908,2,1,1
36912,36913,2,1,1
36914,36917,4,2,2
36928,36929,2,1,1
36990,36993,4,1,3
36997,36998,2,1,1
37004,37005,2,1,1
37015,37016,2,1,1
37039,37042,4,1,3
37056,37058,3,1,2
37060,37062,3,1,2
37120,37121,2,1,1
37131,37133,3,2,1
37175,37177,3,1,2
37197,37199,3,2,1
37202,37205,4,1,3
37222,37224,3,2,1
37249,37250,2,1,1
37268,37269,2,1,1
37282,37283,2,1,1
37286,37289,4,1,3
37306,37307,2,1,1
37310,37312,3,1,2
37321,37323,3,1,2
37342,37344,3,1,2
37393,37394,2,1,1
37410,37411,2,1,1
37416,37417,2,1,1
37420,37421,2,1,1
37442,37443,2,1,1
37570,37572,3,1,2
37591,37594,4,1,3
37599,37601,3,2,1
37608,37611,4,1,3
37616,37617,2,1,1
37627,37629,3,2,1
37685,37686,2,1,1
37742,37743,2,1,1
37749,37752,4,2,2
37771,37774,4,1,3
37775,37776,2,1,1
37787,37789,3,1,2
37803,37804,2,1,1
37812,37814,3,1,2
37840,37841,2,1,1
37853,37855,3,2,1
37863,37865,3,1,2
37885,37886,2,1,1
37904,37905,2,1,1
37915,37916,2,1,1
37917,37920,4,1,3
37982,37985,4,2,2
38041,38043,3,2,1
38056,38058,3,2,1
38059,38061,3,2,1
38071,38073,3,2,1
38082,38083,2,1,1
38100,38102,3,1,2
38158,38159,2,1,1
38165,38166,2,1,1
38209,38210,2,1,1
38267,38270,4,1,3
38279,38280,2,1,1
38290,38291,2,1,1
38306,38307,2,1,1
38313,38314,2,1,1
38325,38326,2,1,1
38345,38346,2,1,1
38372,38374,3,2,1
38375,38376,2,1,1
38404,38406,3,1,2
38423,38424,2,1,1
38449,38450,2,1,1
38507,38508,2,1,1
38518,38521,4,2,2
38527,38531,5,2,3
38535,38536,2,1,1
38537,38538,2,1,1
38540,38541,2,1,1
38572,38573,2,1,1
38574,38575,2,1,1
38594,38595,2,1,1
38614,38615,2,1,1
38629,38630,2,1,1
38639,38641,3,1,2
38672,38675,4,1,3
38679,38681,3,1,2
38691,38692,2,1,1
38697,38698,2,1,1
38722,38723,2,1,1
38724,38725,2,1,1
38757,38759,3,1,2
38792,38793,2,1,1
38808,38809,2,1,1
38810,38813,4,1,3
38848,38849,2,1,1
38850,38851,2,1,1
38880,38882,3,1,2
38887,38889,3,1,2
38935,38938,4,1,3
38939,38941,3,2,1
38954,38955,2,1,1
38957,38961,5,2,3
38985,38987,3,2,1
39010,39014,5,2,3
39018,39019,2,1,1
39023,39024,2,1,1
39026,39027,2,1,1
39049,39052,4,1,3
39080,39081,2,1,1
39084,39085,2,1,1
39092,39093,2,1,1
39125,39126,2,1,1
39128,39129,2,1,1
39139,39140,2,1,1
39176,39177,2,1,1
39187,39189,3,1,2
39209,39214,6,3,3
39216,39218,3,2,1
39243,39244,2,1,1
39252,39258,7,3,4
39261,39263,3,1,2
39314,39316,3,1,2
39325,39327,3,1,2
39341,39342,2,1,1
39379,39382,4,1,3
39383,39384,2,1,1
39407,39408,2,1,1
39410,39413,4,2,2
39421,39425,5,2,3
39452,39453,2,1,1
39510,39511,2,1,1
39512,39514,3,1,2
39528,39529,2,1,1
39564,39567,4,1,3
39598,39599,2,1,1
39637,39638,2,1,1
39648,39649,2,1,1
39717,39719,3,1,2
39720,39721,2,1,1
39761,39762,2,1,1
39773,39775,3,2,1
39798,39799,2,1,1
39812,39813,2,1,1
39817,39819,3,1,2
39832,39835,4,2,2
39862,39863,2,1,1
39879,39880,2,1,1
39881,39882,2,1,1
39892,39894,3,2,1
39959,39961,3,1,2
39978,39986,9,2,7
40046,40047,2,1,1
40076,40077,2,1,1
40078,40079,2,1,1
40142,40143,2,1,1
40150,40153,4,1,3
40179,40180,2,1,1
40194,40196,3,2,1
40197,40198,2,1,1
40219,40221,3,1,2
40258,40259,2,1,1
40260,40261,2,1,1
40280,40282,3,2,1
40287,40289,3,1,2
40292,40293,2,1,1
40294,40296,3,1,2
40303,40304,2,1,1
40305,40306,2,1,1
40335,40336,2,1,1
40352,40355,4,1,3
40362,40364,3,2,1
40404,40405,2,1,1
40413,40414,2,1,1
40418,40419,2,1,1
40430,40432,3,2,1
40434,40436,3,1,2
40544,40545,2,1,1
40552,40554,3,2,1
40577,40578,2,1,1
40584,40588,5,1,4
40602,40604,3,2,1
40606,40607,2,1,1
40611,40612,2,1,1
40613,40616,4,1,3
40638,40639,2,1,1
40685,40686,2,1,1
40719,40722,4,2,2
40739,40741,3,1,2
40752,40753,2,1,1
40754,40758,5,3,2
40770,40772,3,1,2
40783,40784,2,1,1
40796,40802,7,1,6
40809,40812,4,2,2
40817,40818,2,1,1
40896,40897,2,1,1
40913,40914,2,1,1
40932,40934,3,2,1
40989,40990,2,1,1
41009,41010,2,1,1
41118,41119,2,1,1
41124,41126,3,1,2
41137,41138,2,1,1
41170,41171,2,1,1
41243,41245,3,2,1
41261,41262,2,1,1
41276,41277,2,1,1
41279,41280,2,1,1
41293,41294,2,1,1
41295,41299,5,2,3
41309,41311,3,1,2
41344,41347,4,1,3
41352,41353,2,1,1
41370,41373,4,1,3
41423,41425,3,2,1
41433,41436,4,1,3
41439,41441,3,1,2
41457,41458,2,1,1
41462,41464,3,1,2
41470,41472,3,1,2
41475,41476,2,1,1
41479,41481,3,1,2
41493,41494,2,1,1
41497,41500,4,2,2
41518,41519,2,1,1
41520,41521,2,1,1
41527,41528,2,1,1
41544,41547,4,2,2
41565,41566,2,1,1
41567,41568,2,1,1
41570,41574,5,2,3
41626,41627,2,1,1
41633,41635,3,2,1
41636,41639,4,3,1
41695,41696,2,1,1
41697,41698,2,1,1
41748,41749,2,1,1
41802,41803,2,1,1
41810,41811,2,1,1
41844,41845,2,1,1
41853,41856,4,3,1
41887,41889,3,1,2
41895,41896,2,1,1
41906,41907,2,1,1
41915,41916,2,1,1
41918,41919,2,1,1
41939,41942,4,1,3
41947,41948,2,1,1
41949,41950,2,1,1
41976,41978,3,1,2
41982,41983,2,1,1
41986,41988,3,1,2
42010,42011,2,1,1
42044,42046,3,2,1
42067,42068,2,1,1
42141,42142,2,1,1
42151,42154,4,3,1
42161,42162,2,1,1
42166,42170,5,4,1
42177,42178,2,1,1
42186,42188,3,2,1
42189,42190,2,1,1
42196,42197,2,1,1
42203,42204,2,1,1
42233,42234,2,1,1
42237,42241,5,1,4
42253,42256,4,1,3
42270,42272,3,1,2
42273,42274,2,1,1
42280,42283,4,1,3
42288,42289,2,1,1
42300,42302,3,1,2
42304,42306,3,1,2
42331,42333,3,2,1
42348,42350,3,2,1
42355,42356,2,1,1
42357,42363,7,1,6
42367,42368,2,1,1
42372,42373,2,1,1
42382,42383,2,1,1
42394,42395,2,1,1
42397,42399,3,1,2
42405,42408,4,1,3
42412,42416,5,1,4
42417,42418,2,1,1
42422,42424,3,1,2
42455,42456,2,1,1
42457,42459,3,2,1
42466,42467,2,1,1
42498,42503,6,2,4
42506,42509,4,3,1
42524,42526,3,1,2
42545,42546,2,1,1
42556,42558,3,1,2
42569,42571,3,1,2
42583,42587,5,1,4
42607,42608,2,1,1
42609,42612,4,1,3
42613,42614,2,1,1
42620,42621,2,1,1
42639,42641,3,1,2
42657,42660,4,1,3
42705,42706,2,1,1
42741,42742,2,1,1
42757,42760,4,1,3
42773,42775,3,1,2
42807,42808,2,1,1
42811,42813,3,1,2
42823,42826,4,1,3
42831,42834,4,2,2
42843,42845,3,1,2
42858,42861,4,3,1
42867,42869,3,1,2
42895,42896,2,1,1
42914,42918,5,1,4
42923,42924,2,1,1
42932,42935,4,1,3
42944,42947,4,3,1
42973,42974,2,1,1
42977,42979,3,2,1
42988,42991,4,1,3
43001,43004,4,1,3
43023,43026,4,1,3
43028,43030,3,2,1
43042,43044,3,1,2
43054,43056,3,1,2
43100,43102,3,1,2
43117,43118,2,1,1
43139,43140,2,1,1
43183,43184,2,1,1
43206,43207,2,1,1
43225,43227,3,1,2
43302,43308,7,1,6
43328,43329,2,1,1
43406,43407,2,1,1
43425,43427,3,1,2
43434,43436,3,2,1
43453,43454,2,1,1
43468,43470,3,1,2
43517,43519,3,1,2
43594,43595,2,1,1
43612,43614,3,2,1
43620,43621,2,1,1
43651,43653,3,1,2
43664,43665,2,1,1
43671,43673,3,2,1
43712,43713,2,1,1
43714,43718,5,2,3
43746,43747,2,1,1
43775,43776,2,1,1
43786,43787,2,1,1
43801,43802,2,1,1
43819,43820,2,1,1
43844,43846,3,1,2
43851,43855,5,2,3
43859,43860,2,1,1
43869,43871,3,2,1
43874,43875,2,1,1
43904,43905,2,1,1
43911,43913,3,1,2
43917,43920,4,1,3
43932,43933,2,1,1
43939,43942,4,1,3
43943,43945,3,1,2
43954,43955,2,1,1
43961,43963,3,1,2
43970,43972,3,1,2
43986,43988,3,1,2
44047,44049,3,2,1
44069,44071,3,1,2
44079,44081,3,1,2
44094,44096,3,2,1
44103,44104,2,1,1
44165,44167,3,2,1
44205,44206,2,1,1
44217,44218,2,1,1
44262,44263,2,1,1
44267,44268,2,1,1
44275,44277,3,1,2
44304,44305,2,1,1
44384,44386,3,1,2
44399,44401,3,2,1
44423,44426,4,1,3
44427,44429,3,2,1
44437,44438,2,1,1
44448,44449,2,1,1
44466,44467,2,1,1
44478,44480,3,1,2
44520,44522,3,1,2
44549,44550,2,1,1
44592,44593,2,1,1
44600,44601,2,1,1
44603,44604,2,1,1
44615,44618,4,3,1
44652,44653,2,1,1
44672,44676,5,1,4
44683,44684,2,1,1
44705,44707,3,2,1
44735,44737,3,2,1
44775,44779,5,3,2
44783,44784,2,1,1
44787,44788,2,1,1
44791,44793,3,1,2
44798,44799,2,1,1
44811,44812,2,1,1
44815,44816,2,1,1
44819,44820,2,1,1
44845,44846,2,1,1
44860,44862,3,1,2
44893,44896,4,1,3
44903,44908,6,1,5
44910,44912,3,1,2
44941,44943,3,1,2
44947,44950,4,1,3
44951,44952,2,1,1
44967,44971,5,2,3
45027,45030,4,2,2
45046,45048,3,1,2
45058,45060,3,1,2
45071,45072,2,1,1
45079,45080,2,1,1
45094,45096,3,2,1
45123,45124,2,1,1
45144,45145,2,1,1
45159,45161,3,1,2
45163,45164,2,1,1
45186,45187,2,1,1
45191,45193,3,1,2
45194,45196,3,1,2
45222,45224,3,1,2
45238,45239,2,1,1
45241,45243,3,1,2
45275,45277,3,1,2
45299,45300,2,1,1
45334,45335,2,1,1
45346,45347,2,1,1
45385,45386,2,1,1
45389,45390,2,1,1
45395,45397,3,1,2
45402,45404,3,1,2
45412,45413,2,1,1
45457,45458,2,1,1
45461,45464,4,1,3
45491,45492,2,1,1
45502,45503,2,1,1
45536,45537,2,1,1
45552,45554,3,1,2
45568,45570,3,1,2
45604,45608,5,1,4
45617,45618,2,1,1
45624,45625,2,1,1
45627,45628,2,1,1
45712,45713,2,1,1
45727,45729,3,1,2
45745,45746,2,1,1
45788,45791,4,1,3
45810,45811,2,1,1
45838,45839,2,1,1
45850,45851,2,1,1
45880,45881,2,1,1
45901,45902,2,1,1
45968,45970,3,2,1
45980,45982,3,1,2
46012,46013,2,1,1
46049,46050,2,1,1
46070,46071,2,1,1
46098,46099,2,1,1
46103,46104,2,1,1
46118,46119,2,1,1
46128,46131,4,1,3
46147,46151,5,1,4
46157,46159,3,2,1
46178,46179,2,1,1
46180,46182,3,2,1
46185,46186,2,1,1
46224,46226,3,2,1
46246,46247,2,1,1
46285,46286,2,1,1
46317,46321,5,2,3
46403,46404,2,1,1
46410,46411,2,1,1
46432,46435,4,1,3
46457,46460,4,1,3
46508,46509,2,1,1
46529,46530,2,1,1
46537,46541,5,2,3
46543,46545,3,2,1
46593,46600,8,3,5
46616,46617,2,1,1
46672,46673,2,1,1
46682,46684,3,2,1
46691,46694,4,1,3
46698,46699,2,1,1
46739,46740,2,1,1
46756,46759,4,3,1
46774,46776,3,2,1
46779,46781,3,2,1
46809,46810,2,1,1
46835,46836,2,1,1
46882,46884,3,2,1
46904,46907,4,3,1
46910,46911,2,1,1
46912,46915,4,3,1
46921,46925,5,1,4
47018,47019,2,1,1
47031,47038,8,3,5
47091,47092,2,1,1
47105,47106,2,1,1
47117,47118,2,1,1
47135,47136,2,1,1
47137,47139,3,1,2
47165,47166,2,1,1
47167,47170,4,1,3
47171,47172,2,1,1
47182,47184,3,1,2
47189,47190,2,1,1
47197,47198,2,1,1
47207,47210,4,2,2
47219,47221,3,2,1
47225,47226,2,1,1
47261,47262,2,1,1
47273,47275,3,2,1
47304,47305,2,1,1
47331,47334,4,2,2
47343,47345,3,1,2
47364,47365,2,1,1
47366,47367,2,1,1
47369,47370,2,1,1
47461,47463,3,1,2
47506,47508,3,1,2
47509,47510,2,1,1
47524,47525,2,1,1
47547,47548,2,1,1
47549,47550,2,1,1
47554,47555,2,1,1
47556,47558,3,2,1
47561,47564,4,1,3
47566,47568,3,2,1
47586,47589,4,1,3
47590,47591,2,1,1
47629,47631,3,2,1
47638,47639,2,1,1
47683,47686,4,1,3
47818,47819,2,1,1
47855,47857,3,2,1
47868,47871,4,3,1
47876,47878,3,1,2
47879,47880,2,1,1
47883,47885,3,1,2
47895,47898,4,2,2
47910,47912,3,1,2
47915,47916,2,1,1
47917,47919,3,2,1
47921,47923,3,1,2
47924,47925,2,1,1
47936,47938,3,1,2
47945,47946,2,1,1
47947,47950,4,2,2
47953,47954,2,1,1
